,Unnamed: 0,descriptioncount,descriptionsentiment,videoId,tagcount,tagsentiment,categoryId,commentCount,likeCount,dislikeCount,viewCount,duration
6529,13251,1,0,cLpT09G4LWQ,0,0,20,1698,6522,155,239778,29
21503,10805,1,0,VJjD02Hks8k,0,0,24,30041,283148,3213,3601609,29
7601,15691,0,0,QxIyI6W5Lq4,0,0,22,5069,11711,215,899091,22
12639,2034,0,0,qRWy0FjfKRA,0,0,20,6663,161066,4922,4820409,1
1961,2087,0,0,SGg49C6tU14,0,0,20,19159,285009,3761,4913677,6
21735,2918,1,0,G6HvfaUO22s,0,0,20,7928,168184,2698,6198070,7
21419,13884,0,0,WIHPzX3zLNo,0,0,28,1861,30870,2947,1144239,1
16854,21249,1,0,nzkUqhAFdZ4,0,0,20,2136,12386,237,636475,14
8024,13278,1,0,fGfSRaDIXPc,0,0,20,2773,19674,1407,3201477,39
819,3038,1,0,4pwen5vUw9A,0,0,20,7023,115468,1528,4449150,22
11289,19650,2,0,kRno-rVWAZo,0,0,20,1298,14842,116,529209,25
18097,15470,2,0,XR1a1fompCY,0,0,22,1315,12126,200,823895,7
8018,4889,3,0,XahyWXNinnY,4,0,24,1340,28115,412,1237852,4
20726,15274,1,0,3z1p4gmx2QQ,0,0,22,2438,11375,128,395135,14
12095,15438,1,0,Er5Gy5raA3Y,0,0,22,5432,15112,288,751183,13
2504,14495,0,0,Fc2FjAyFQ2Q,0,0,28,235,1095,25,96252,5
12183,14228,0,0,5-qn_0XHYkg,0,0,28,1197,8023,989,332567,0
17121,3043,1,0,qZR2wFnlR08,0,0,20,8381,182926,2328,5465184,10
21171,659,0,0,rbUsWXMLVfE,0,0,24,19263,151751,2341,10861650,7
14104,5895,0,0,LSU2ceoT-CQ,0,0,24,1478,43147,462,1334911,6
2092,9421,1,0,0aj96sCAEbg,0,0,24,4973,39403,254,950521,8
10925,6422,1,0,70XbeQOBoMw,0,0,20,9830,65308,1088,4373810,3
6868,21809,0,0,XioKd9Ve8xI,0,0,20,727,5936,46,200833,12
2406,7539,2,0,OmHWOzc_n_U,0,0,23,8691,179463,762,1509111,8
20653,464,0,0,SG5WcKr4_m0,0,0,24,11494,135592,1946,6173704,10
11213,2530,0,0,iwfgAjEhIIU,0,0,20,41,229869,3267,8014632,8
18834,636,0,0,_y9qGngsyA4,0,0,24,25078,57308,1326,3802731,5
9597,13350,0,0,EwF3LPviSzU,1,0,20,617,3645,96,298757,35
116,14050,0,0,emZex4qeX48,0,0,28,2648,18057,2367,879304,4
1050,8002,1,0,vyVU847qtc0,0,0,26,532,1597,124,232457,18
12693,23480,0,0,6FCiJ1-hkTA,0,0,43,341,1572,25,207557,15
21096,21455,2,0,5thv5faOASc,0,0,20,1787,13281,144,438431,16
12897,9632,0,0,BAEXS0G3JOw,0,0,24,609,2616,34,100874,8
6929,4955,4,0,1BjDySaxj5c,0,0,24,2308,77443,872,3004558,5
13339,6425,0,0,OnqPumvKQX4,0,0,20,8141,85745,1797,8403623,4
19981,4040,0,2,y8aSUZ2UWSo,0,0,20,8764,65799,1128,4579193,13
13644,1426,15,0,GllzcaPXTeA,0,0,23,28040,255840,7918,19357594,4
19746,14080,0,0,k5Me8HySkng,0,0,28,738,9515,392,418804,4
5566,3593,2,0,pbsYCcWFpK4,0,0,20,10832,51523,773,2757047,20
14163,9102,1,0,3kLVSGs0Z04,0,0,24,1553,17961,107,267611,7
3036,12712,0,0,STabrG1KZko,2,0,20,4810,29349,452,596754,24
1123,16290,0,0,kkc25gcWswI,0,0,22,429,1566,59,183074,15
5597,21886,3,0,QIucuBUHQYc,0,0,20,11140,32300,534,1644861,35
8688,5674,0,0,ApLTDoJea2Q,0,0,24,935,5751,270,810533,1
2386,5394,0,0,jg4sZZaf3Gg,0,0,10,6710,86619,677,8994546,3
1755,23163,0,0,00xRrBn0rco,0,0,43,346,1632,24,189489,14
3327,6462,0,0,UgT-AsyDuq8,0,0,20,2313,7432,296,771527,5
12342,19862,3,0,skl2zGaRPQk,0,0,20,2043,14883,271,502760,11
2095,12020,1,0,tOnYCV4e6ng,2,0,24,8083,95120,2123,3617986,33
9389,2555,0,0,PPBP1LwBVZw,0,0,20,0,176298,2148,4235067,9
2555,15074,1,0,acCMr7qyANs,0,0,22,1494,8436,1775,2942410,0
15474,22988,1,0,scnhitST0RM,0,0,43,925,5886,95,288701,10
1454,8712,1,0,NQ5FyIBncds,0,0,22,8311,73933,1422,2388980,13
6060,16565,2,0,HcQsHrRQRtU,0,0,26,2000,3267,253,196596,5
13711,1888,0,0,kYeH666HcyY,0,0,22,19483,247811,3416,4418614,5
2544,15782,0,0,vMg2m3DY6tk,0,0,22,4560,25031,1394,5772861,16
13387,21862,1,0,mdNwICaIRjQ,0,0,20,9015,23972,401,1075672,36
21846,14723,0,0,CRZ5-wxyOKM,0,0,24,1646,2957,280,736852,1
5210,23539,0,0,iaywyQWByqE,0,0,43,565,2994,66,430058,14
12559,23029,0,0,yq3x4DWIRO0,0,0,43,139,842,6,36103,10
3407,1203,0,0,eGiYzoI8keA,0,0,24,696,2328,106,121396,3
3570,12869,0,0,TG7_fCrpFZo,1,0,20,9375,34913,567,1377329,36
15433,3604,2,0,veRPGLZqAM0,0,0,23,33709,172330,2302,7407067,9
19717,8573,1,0,jXLT515DAEs,1,0,22,6584,50713,599,574938,6
1639,2052,1,0,GLSFXFP_qJ4,0,0,20,19755,210733,3965,6645869,14
3769,21237,2,0,dWZUWhiPMJ4,0,0,20,2195,7977,243,765830,23
21856,9828,1,0,4FjG5MQ-OvE,0,0,24,967,2141,21,74759,9
19433,15702,0,0,gsIyR-XNaXg,0,0,22,5755,10960,211,912747,23
12254,7031,6,0,wqG3wbrkREw,0,0,26,4675,30688,488,1834824,3
6799,3384,3,0,101xCVogy8o,0,0,20,18135,50637,614,1622706,12
19401,19750,2,0,sh82VZkddZE,0,0,20,2102,15614,158,547482,3
10542,10865,1,0,Y1BVj6J4bjg,2,0,24,4200,85284,1154,1627170,30
1917,20451,4,0,dIFeQoja1qY,0,0,20,538,8098,103,320135,22
16408,2780,1,0,lfwrgpB4TzY,0,0,20,15336,334066,3091,11143498,7
20025,1002,0,0,wI_U9XJWycQ,0,0,24,7333,100508,3040,12661192,7
10428,4588,0,0,ly1ErDif41s,0,0,23,119,3273,41,195643,1
662,2167,0,0,Mng1AETEtyY,0,0,20,1,62442,1607,2455486,6
20733,2481,0,0,WbPAZCmuc8c,0,0,20,15,287941,2938,6525039,5
6497,337,1,0,a5KWkXr8gJA,0,0,24,10868,70635,2533,3901039,6
3428,6973,1,0,HC40Pae7qYc,0,0,26,2062,2221,118,114153,1
20436,23011,2,0,CGQvHFacW-k,0,0,43,437,1976,65,282752,8
6692,13447,2,0,6-6oQ1GQ6SI,0,0,20,1009,3183,76,195897,32
1537,11117,3,0,SL4bJli7Rb4,2,0,24,2562,34887,1614,1420949,28
2188,15795,0,0,SyPXV4Fg_cs,0,0,22,1804,6022,165,278010,8
1956,2981,1,0,yKqwxX9CGwE,0,0,20,4328,201754,5631,10606535,6
1780,12444,0,0,acFj4BM47OQ,2,0,20,2271,41541,658,643104,38
16038,2408,0,0,X8avqq2iOBM,0,0,20,31,255340,1790,5272327,5
12506,12178,2,0,AcXljmcv0qo,1,0,20,1472,25157,467,448475,33
845,6113,0,0,gxVraX26rsw,0,0,20,875,27193,418,849391,3
11869,12216,1,0,iInk5K_8j7A,1,0,20,1692,31728,625,878343,35
16906,3609,2,0,josQ60BObpA,0,0,20,10467,54864,719,2688685,18
19570,17271,0,0,kkoTZ76tqyk,1,0,22,263,3768,1535,7873616,3
235,21138,4,0,KPRMPchYslg,1,0,20,1323,18373,206,774671,13
3664,1615,0,0,zikckiMFlNA,0,0,20,21985,344798,3891,5116437,6
4494,22836,4,0,yce5d07mbdA,0,0,43,1268,7645,70,502181,9
21495,6493,0,0,ECQJkx3XAlQ,0,0,20,8328,49116,747,3963503,5
21324,20403,4,0,jhTelGm4Gq0,0,0,20,1393,23038,394,1212936,16
8934,13165,2,0,1Yms465-vrE,1,0,20,6227,26921,509,1619099,38
7695,1635,0,0,MiYEbLQM2dg,0,0,20,52850,390105,16452,5229401,10
2550,7378,2,0,TMwu5j2-bHo,0,0,23,6627,132709,1248,4139184,8
7638,5982,0,0,POJNphGQwkA,0,0,20,1182,41639,495,1380229,4
5556,945,0,0,SGldF1nNwE0,0,0,24,226,2675,89,253970,2
12519,15907,1,0,7LSfQ9mDbGE,0,0,22,1496,5350,137,390381,21
19068,20355,1,0,K5QA-WZep18,0,0,20,1113,13968,117,436520,15
11543,14939,0,0,tDJB8rC1DWE,0,0,24,290,1554,203,630133,5
8952,9668,1,0,KPF1MOr3jpw,0,0,24,1142,3457,35,146959,8
11998,3790,1,0,-Ml_qG66Yx0,0,0,20,6557,24760,235,980801,11
20859,12908,0,0,Goz1HDxuK0o,0,0,20,15864,47600,899,1567217,44
17134,11048,1,0,9JSr3OJQcK8,0,1,24,7124,83708,2197,2022517,43
19161,21827,0,0,xRALHFTwB2Q,0,0,20,804,7669,91,448515,16
19098,145,1,0,XmkqtKMWAPg,0,0,24,11112,32380,3764,1277669,10
21290,23050,1,0,_RjAeL2W8ok,0,0,43,801,7291,118,484729,10
6227,1532,0,0,BmVC7G7ZxHY,0,0,22,1490,5879,212,942439,3
15053,1686,0,0,Y0v-A_UsECQ,0,0,20,25398,327734,7105,6536903,6
872,6857,4,0,N22IoaobyBU,0,0,26,3585,79071,1166,2529387,8
6281,19653,2,0,e3ge9yf7sZg,0,0,20,1869,23723,200,671571,22
8142,22193,2,0,1gs6WOD6Zqg,0,0,20,393,4891,80,419230,9
7778,17523,0,0,7R-eZrRKduk,0,0,26,414,5728,2152,10390199,3
616,2973,1,0,VAtSC2f7iNc,0,0,20,6741,94720,918,3825432,12
19590,8746,0,0,OoI9sFObvHI,0,0,22,5498,35549,615,890635,12
15910,10237,1,0,psRfJl9rBSo,2,0,23,28559,211944,14656,19409103,2
12448,15682,1,0,6XBGzhn0r_A,0,0,22,21981,67805,2554,7242799,19
614,4805,2,0,g_75rJhEwKE,1,0,24,2251,38141,391,1727230,4
4242,15016,0,0,4p154fF5K4c,0,0,24,22,176,18,30564,28
9913,2280,1,0,Qel3kAWETrk,0,0,20,4,64433,1390,2342237,41
3979,16315,0,0,IGsMYH0FNOI,0,0,22,969,2892,98,334761,13
4230,3956,0,0,8vL_U9VZvwk,0,0,20,12752,77486,1013,5853996,13
4950,8812,0,0,UuGB0tOwFzE,0,0,22,2293,29389,389,813019,12
7227,20840,2,0,FIdOaD_CrU0,0,2,20,2374,33753,207,646051,18
77,1096,1,0,dgvuHCoXeEs,0,0,24,11042,35160,867,5116321,4
4091,8234,3,0,3I9Rx9occGY,0,0,22,5099,147437,480,1326626,5
10755,328,2,0,LoO_q02QJvM,1,0,24,1076,17672,1412,806273,6
14684,9573,0,0,WNgMABSUgYU,0,0,24,1741,4995,59,140006,10
115,15570,1,0,BSp0WBhWzAM,0,0,22,25914,26278,315,1491429,21
11272,4391,0,0,NiMBk0NSLiw,1,0,20,1517,10041,143,459274,13
15253,4437,0,0,u9cGsjpYszY,0,0,20,272,1403,43,172392,23
20356,3087,1,0,YVhDbYt_awA,0,0,20,21791,174739,1756,6219023,25
20205,10810,1,0,dCb9pjooXCw,0,0,24,2182,37220,687,1017253,13
17181,22477,1,0,sYkBFTgH6GE,0,0,20,396,2867,23,77658,9
10831,4755,1,0,GRiYsZmjdSM,1,0,23,17572,160937,7463,7090623,7
12100,15862,0,0,kvBy0LbwQn0,0,0,22,2779,3902,80,178666,10
21225,11530,1,0,LF4lndwQ7LI,2,0,24,2812,41524,1181,1000578,41
16301,16085,0,0,i5gAVLD9Rek,0,0,22,2092,3173,120,370608,17
10425,12207,2,0,1BLRVoA6F94,2,0,20,7795,63559,1089,1032345,17
19993,12730,0,0,xlq0YZFJIKY,1,0,20,3056,20318,518,676107,26
21696,22176,2,0,0Po4s-T178w,0,0,20,846,4722,99,367892,14
7182,19983,5,0,kMUnJPmjFcw,0,0,20,779,7761,102,347691,20
13616,21750,0,0,n826csKYg5Y,0,0,20,365,2363,61,104681,24
12993,7562,2,0,y0ds8ild1gs,0,0,23,3012,25953,304,810219,9
21232,17320,0,0,nhh8MHFPbJU,0,0,22,292,3047,488,2979528,3
11948,7224,3,0,vnjByQ-1mkg,0,0,23,14687,124557,1741,1592840,9
9871,833,2,0,TazcfhrxhHE,0,0,24,10591,83178,4276,9075571,9
9114,1068,0,0,KkCqm8VyFg4,0,0,24,6355,18872,2283,1520505,3
2381,17201,0,0,fmMDraEegSk,0,0,22,162,2743,690,4936048,4
17961,13684,0,0,bX5sy4p2mvs,0,0,20,80,998,24,34791,5
377,1392,0,0,eQq4-3crqGA,0,0,23,20398,241575,3151,7803839,7
2522,20347,2,0,L-F4OlhhfD4,0,2,20,1221,11716,164,561634,17
11788,23451,2,0,lSxwwuLUsxU,0,0,20,165,1082,24,80789,14
8520,13253,1,0,Cgc7i1cDucE,0,0,20,2686,7978,241,462964,32
8607,8365,0,0,CgL-Z4HH-3Y,0,0,24,30992,112123,907,1423052,5
8002,13017,0,0,vz7sw9dRKDs,3,0,20,1851,6774,117,105072,54
16054,17276,0,0,ySdoRRl4wno,0,0,22,2548,42637,22367,102027043,3
12382,5886,1,0,rmBzbgThnsY,0,0,24,4220,90399,1703,3470550,14
10597,22380,1,0,XtPWNLXCuAs,0,0,20,802,4368,49,265738,11
10627,6133,1,0,XtBVQ504pp4,0,0,20,6872,71082,2149,3679224,7
12814,9697,0,0,i6wQXNw52DU,0,0,24,1461,4699,47,179643,14
18264,2602,0,0,g6SkbYNtB6A,0,0,20,12,186445,2646,6570664,5
14317,17511,0,0,WsSHxEQmozs,0,0,22,572,9274,3408,17444797,3
13975,19907,3,0,B6EcvoTJqUw,0,0,20,1026,10712,69,341430,18
19625,22905,1,0,zfyEkrsaSIY,0,0,43,248,1979,25,40747,22
12407,23004,0,0,1F9B8gLIVNY,0,0,43,57,658,9,31273,14
6689,7622,1,0,wfFPHFTtND4,0,0,23,3263,33030,990,3007199,3
17464,17210,1,0,cGWvR6B9lJQ,0,0,22,212,2383,408,2247361,4
15251,7484,2,0,zv_jGsJwGN8,0,0,23,1942,38113,780,983805,4
12051,11650,2,0,nY1gOwDJEw4,1,0,24,4072,71111,2243,5215258,38
2329,22877,2,0,ds_qcOBjtio,0,0,43,370,4151,39,145481,16
7955,837,2,0,Hm3x0vmnTPY,0,0,24,35966,222663,8211,18652971,8
21030,12170,2,0,K2OfzLQWyn8,0,0,20,1453,15053,663,346337,26
17547,23581,0,0,Ia1l0Wsod0s,0,0,43,1360,4219,395,973262,9
19308,285,1,0,AUj4KJ-axyo,0,0,24,7008,73915,48911,3845410,9
21509,12763,2,0,Dn2khojRyhY,0,0,20,3589,25696,477,1279953,28
14265,22204,2,0,YYib4utOCLM,0,0,20,1054,11353,292,1139137,15
10898,4898,3,0,OOgMbJete6s,0,0,24,2436,32811,212,1159801,4
13265,3616,2,0,Irx2vsinXbk,0,0,20,8324,44682,814,2742607,13
21602,7202,2,0,g372SO0Yh6o,0,0,23,21587,176808,7633,3030133,7
15114,15628,0,0,XrEQFyrfcPE,0,0,22,3440,12244,185,385826,16
7555,8699,0,0,-zNRtmwLZhg,0,0,22,6319,43341,1048,1126248,12
21977,1968,1,0,76euUwKmvKk,0,0,20,6794,123015,2539,3199371,8
19849,5258,2,0,pIl12LyuSmI,0,0,23,16620,53900,3444,7642870,2
8872,23414,1,0,F85Rd6G98HM,0,0,43,143,712,17,77192,14
2003,20251,4,0,J5xM7JHmkM0,0,0,20,899,10653,151,384377,17
18658,869,0,0,34U6_I8ExL4,0,0,24,3054,11624,173,645964,3
16527,23188,0,0,I_9TzH3SGPc,0,2,43,119,1176,18,98722,13
9716,6124,1,0,0S_WsC3H5jA,0,0,20,3392,48652,1626,1786581,4
7393,13882,0,0,y4enz9ZeD_k,0,0,28,4987,41895,1723,4608421,5
7035,14255,1,0,KKeP7fIqQhQ,0,0,28,936,7543,310,150229,3
13512,5315,3,0,0AYeOJEqzgw,0,0,43,3763,23595,1105,3288997,3
20691,15662,0,0,QUgkNepoTpo,0,0,22,8934,22221,273,792388,15
2107,11390,1,0,VoXWDGe1EMY,0,0,24,1130,35972,1916,1551112,12
10795,2153,0,0,YrBnjg3efNo,0,0,24,0,273227,3435,3486917,3
9747,10073,4,0,Kvx7xqCPweY,0,0,22,32497,349152,8227,6969755,3
5311,5888,1,0,xRcRfV9b2cw,0,0,24,4431,94038,1900,3524374,10
4233,12383,0,0,HScIXcRkiyg,1,0,20,2421,39751,905,2125427,19
2238,17017,0,0,wYDFAvNULUs,0,0,22,328,1432,96,521342,4
7660,20777,4,0,WBujrLogJ3M,0,0,20,1142,14245,127,561140,21
8880,16322,0,0,hF8T5LQNd7s,0,0,22,1115,7702,1012,1374040,7
18016,10772,1,0,RE1dBccsK6s,0,0,24,2376,38309,718,1006912,19
17284,8364,1,0,6O_SLD5lbmo,0,0,24,5464,44157,294,993102,5
11778,23887,0,0,2Z64CkhZBqc,0,0,20,1214,3729,56,219080,18
10512,19663,3,0,vpFm0hfBs18,0,0,20,1764,12635,175,485759,16
1140,9760,0,0,b7-Iyo00Css,0,0,23,645,2022,37,73540,6
9471,2519,0,0,ZXPaoDKNij8,0,0,20,22,501427,3190,9975607,13
19477,10363,1,0,HC_ZmRMAcFU,0,0,20,5880,51790,1243,761322,38
14982,14656,0,0,pjckecEMmqA,0,0,24,6286,27405,1957,7235419,10
13262,16321,0,0,z47vb8cvSUs,0,0,22,636,1953,100,421728,13
9861,16,1,0,nscaesfyGws,0,0,24,11718,256744,15348,48334562,2
12695,1488,0,0,Kb42A5m-lw4,0,0,1,21525,114290,2906,9635304,4
1409,12868,0,0,ibSd9Ri3RVA,1,0,20,2535,36958,603,2131054,15
6062,13951,0,0,0VFsHLfU-uM,0,0,28,1099,20925,279,779389,1
3170,12579,0,0,WeNfSMBAxHs,0,0,20,2274,25722,886,345642,23
14944,13136,1,0,mT5vcfJssvk,1,0,20,3689,14555,431,880809,34
4001,1352,1,0,fC_HSDzT3dw,0,0,23,8241,158419,880,5054883,6
21154,17097,0,0,9eTH1Y4x9TI,0,0,22,185,2072,560,3850401,3
6039,3048,1,0,-jRB-QoscIg,1,0,20,5085,143359,989,3616419,12
15675,3459,1,0,5qoTI_Uu-mU,0,0,20,52611,150632,3298,9749321,14
5694,15089,1,0,yblgC0yNBRI,0,1,17,11327,175136,4235,11314627,6
3119,3901,0,0,5kOX6bZAZj4,0,0,20,6277,59129,658,2408949,11
4605,20672,2,0,ESQKNQydy9k,0,0,20,1894,15314,109,503580,24
15227,13047,2,0,KlLg6wjsM7g,0,0,20,4599,18798,535,1090614,52
9231,6332,0,0,ir2nzyzLbnU,0,0,20,9502,31126,463,1692319,6
2348,17396,1,0,jOWjNyaRyrc,0,0,22,85,1256,284,1698756,1
20483,21345,1,0,AoO7a_6LOBA,0,0,20,1709,16745,205,713782,19
8026,9338,2,0,7cATqYFkmdw,0,0,24,18215,61910,927,2548022,10
21421,13006,1,0,ZXSBO4f71oU,1,0,20,6538,33907,756,1361605,39
14449,1169,1,0,c_UKT3PT3CI,0,0,24,588,1659,58,167131,1
14491,4927,3,0,R0DOsKEGFuk,0,0,24,5920,35007,579,1641662,5
14129,11999,1,0,8OT4QL_FObU,2,0,24,7669,100264,1763,1706127,33
19753,16646,0,0,681s62VciqA,0,0,22,710,781,24,74657,16
5758,23157,0,0,y2j1xDvMjJc,0,0,43,122,1316,25,134099,20
2567,21755,1,0,l34bcx9Dl_Q,0,0,20,1350,8523,74,440993,15
7348,8582,0,0,YFSeMhGae5k,0,0,22,4105,28813,391,652693,7
3458,8378,2,0,ADNzUitIKy8,0,0,24,21690,24946,199,321072,6
9253,12334,0,0,djJtgQQTrVE,0,0,20,9251,77531,1773,4939841,36
20711,20422,1,0,pnXsiGr8m1I,0,2,20,1623,12730,184,596795,19
8829,13484,2,0,X1cgv64DOPo,0,0,20,130,1092,20,39060,16
1502,22861,1,0,6lo5ZsYghkA,0,0,43,350,3103,64,199207,10
7538,4988,2,0,_hZRfOMwyiw,0,0,24,8646,109559,4274,5315414,4
18962,22187,2,0,2ZG_hoCB7j0,0,0,20,547,6169,75,415668,9
16532,16818,0,0,3bwv3L8uE3s,0,0,17,17809,103582,11406,24522978,9
3104,3716,1,0,rVYDbHB0EMg,0,0,20,4378,19937,198,830835,27
6427,14896,2,0,HwsWTIcStBw,0,0,24,309,1874,387,1194591,4
9570,16648,0,0,pCq8p38icZI,0,0,22,216,502,22,46587,13
12807,23771,0,0,Gi8UjFAyNr8,0,0,20,203,1840,14,104896,11
6071,13594,0,0,h6vwtCOdD1M,0,0,20,170,763,34,51769,11
14732,21399,2,0,pUcz6ZIYik0,0,0,20,1571,13265,101,441645,17
6613,13427,1,0,Hqs0jYF1298,0,0,20,2477,13780,361,984928,31
21106,1945,0,0,BgTvENNproM,0,0,20,20261,206815,4680,5718576,9
5751,139,2,0,8st8uiVBRsA,0,0,24,13615,46231,1254,2187883,9
3317,2474,0,0,Ietj9rfNgYc,0,0,20,0,125935,1668,3682675,5
1799,11267,1,0,nov5u51NoOI,0,0,24,7959,116184,2799,1929524,36
15400,16373,0,0,30f6Ba1_q-Q,0,0,22,1157,1597,98,306564,16
5742,8177,2,0,00od1v9vhS4,0,0,24,9787,250505,672,3422044,7
8596,13880,0,0,rVgConc7drI,0,0,28,19274,90716,5093,6215319,5
10488,4862,0,0,kr5PoOpsnjg,1,0,24,14275,215497,9681,13996843,5
6214,11100,1,0,HtpM89xXzxw,2,0,24,1817,28975,713,429014,57
13645,43,0,0,OA47qryTFLM,0,0,24,4519,152867,2777,9359480,1
18525,15331,1,0,89-lUlGQYDs,0,0,22,7904,25598,259,1017052,18
19260,15810,0,0,zphNgpQzsU8,0,0,22,6573,48081,1066,2183334,13
14794,23552,0,0,Drqdgnrnf_k,0,0,43,972,4875,171,625528,17
21885,7858,1,0,LRITlcLogyk,0,0,26,4980,19240,540,1053479,4
17570,23241,0,0,d7Mf7dO8eXg,0,0,43,165,943,16,58033,16
241,11452,1,0,XqDh8QSdcPU,0,0,24,1012,12043,1318,296023,48
5535,658,1,0,MPl5rTYsGU8,0,0,24,12719,81058,1210,5679668,7
2743,716,2,0,T9SLWlz5qc0,0,0,24,1501,16042,710,679369,7
6867,6984,4,0,AWgayuK6uLw,0,0,26,4955,58548,1372,3236272,1
16178,8938,0,0,Pl7gPHeHK6M,0,0,22,2670,16658,134,335554,8
9051,12608,0,0,HdqRhuWsdsk,0,0,20,4686,30464,2272,495722,36
11197,19713,2,0,jSDdcpaviDg,0,0,20,1183,14341,107,369577,20
20986,11920,2,0,oG6jDNpgkYM,0,0,24,1586,10773,564,259428,36
11217,12417,0,0,5piWWX0tnJU,0,0,20,8164,58245,1359,1832402,37
10220,22469,3,0,cmZP_eXRGB0,0,0,20,953,3968,59,229093,11
5167,5969,1,0,WJfuXdu0iAI,0,0,24,19050,266871,5878,8175187,6
12646,13372,2,0,fX27QgmhMyE,0,0,20,2284,6962,265,656043,29
15485,7574,1,0,dEB4qmoVFlE,1,0,23,3267,42638,1073,2775022,7
105,4333,0,1,ZwRcVrXHKdY,0,0,20,6899,33726,376,1812463,12
2226,9979,1,0,5zOyibitVqg,0,0,19,324,1013,10,57182,4
3021,3695,1,0,hiEnQbDJSHc,0,0,20,19255,69098,1318,3796536,14
8365,19738,3,0,osdRNK2lv_U,2,0,20,3395,31270,276,535041,32
14038,4903,3,0,ojDVIASvaLs,0,0,24,1881,31616,352,1516335,4
8043,2048,0,0,bwagNm5Bq9M,0,0,20,10019,186695,2158,4770737,7
11640,2520,1,0,KYYncckwVD0,0,0,20,11,148979,1905,5016553,5
17538,20124,3,0,DyMxOeMpTxA,0,0,20,1155,8579,126,359757,24
21456,20695,2,0,VCBNQORoEhU,0,2,20,4388,16051,419,850345,21
21640,22837,1,0,vCOl7a4pSkQ,0,0,43,348,2999,28,152082,16
21869,13596,1,0,ZxcSKtqCId8,0,0,20,117,597,17,38729,9
18261,15188,1,0,AAgUWWval0w,0,0,17,2910,60499,1898,11128996,3
17275,8260,1,0,XjYKsWAlR3M,0,0,22,7058,253943,1257,7002804,7
13770,15264,1,0,D9FkwNFg_0c,0,0,22,4118,13652,195,566857,22
10203,165,3,0,d7zM3qWXOto,0,0,24,2471,11621,782,595696,8
141,13665,1,0,iwrIwOUaGRk,0,2,20,108,1150,29,61949,11
18579,10632,1,0,4yBRgrkxoRI,1,0,24,2628,60929,935,1212345,20
10980,13207,2,0,oykc4flAdMI,0,0,22,1665,5559,141,224697,27
12186,7910,1,0,vbp12kKGFig,0,0,26,9263,32001,597,1894203,5
16282,19877,3,0,pqH0JZPYXvA,1,0,20,743,7816,70,303111,20
17418,23047,0,0,qKX43aNyDeQ,0,0,43,90,751,4,39698,11
10089,5255,1,0,UEvZJQG6ims,0,0,43,9186,40166,1563,5075558,3
21334,15960,0,0,dTrp6_yTz8o,0,0,22,508,1938,56,144598,8
9021,6867,1,0,vzNacY3skjQ,0,0,26,7086,118603,3916,5656753,13
2984,10034,2,0,YjNF9Rj4tN8,0,0,24,97609,928595,22181,24198611,5
12532,21001,3,0,OEI1mU6do-w,0,0,20,1821,12654,198,336707,14
12478,5473,1,0,_EzDRpkfaO4,0,0,23,35416,275018,2705,18217561,4
10945,20959,5,0,vpxfdH7tssw,0,0,20,600,7533,106,358492,11
1376,989,0,0,UiEJwvHWEBM,0,0,24,6054,97460,1709,10302460,7
14155,1412,7,0,MT0G2cuCqGM,0,0,23,13094,92014,2556,3502359,6
16432,15552,1,0,Z29RnURY-6s,0,0,22,8880,16373,307,949332,17
9190,6163,1,0,V_L3Apg-NMk,0,0,24,8433,116509,2658,3737669,4
21942,5951,4,0,9nVGGzleERo,0,0,24,16759,177583,17052,7319887,1
7564,14447,2,0,EBP8QvCY63U,0,0,28,323,556,18,28403,2
5762,11555,1,0,Y7JCI5XmfRI,1,0,24,2231,62743,855,1138779,22
3254,732,1,0,1gg1P090DDc,0,0,24,8391,129914,1423,5871915,11
8327,5926,0,0,p9uCXvYizjA,0,0,24,5372,72907,1586,2076536,2
8227,3895,0,0,rY8EfSj2EzI,0,0,20,20230,86721,1180,4550562,15
10217,14646,0,0,U8JgCFEs9lo,1,0,24,475,2868,473,626680,1
2275,5229,0,0,lJI7qhk3_Rk,0,0,43,8963,77015,3216,12077923,2
6257,7989,1,0,TN7ayEHQsHU,0,0,26,30413,91606,6015,23133092,10
439,8654,0,0,vMZreHpPVys,0,0,22,5712,29914,496,583061,13
16300,6807,2,0,Wo2gKV1UoxA,0,0,26,2372,25135,593,598364,6
1429,3755,1,0,wK6UgAVyDBQ,0,0,20,6250,23336,264,1146288,14
20694,4170,0,0,4aCR2xvlqx8,0,0,20,13512,61661,1021,4344627,16
15643,3128,1,0,gF1o4OLeo8s,1,0,20,22,139535,1535,3324233,5
20492,12695,1,0,6tcN97z3ZTA,1,0,20,2257,36707,474,1870403,14
21016,23476,0,0,GU6okel1R6E,0,0,43,1813,3765,155,683084,14
15696,16509,0,0,bCizKlwgLyk,0,0,22,2137,3302,175,644102,18
7757,3977,0,0,txCUQ42yEa0,0,0,20,4593,20767,183,726174,12
8732,17313,0,0,b0UXXOe6AZs,0,0,22,338,3747,990,6365942,3
2542,2842,1,0,PyPf-KsGqjs,0,0,20,4790,131817,1531,3977330,5
12852,15306,0,0,UhgrFTvhpEo,0,0,22,766,4109,81,131728,18
20921,2066,0,0,8evLIBXr3jQ,0,0,22,13138,218357,1859,4845330,13
12412,5762,1,0,5dlgdLbQLMo,0,0,10,11416,248480,4622,7629725,8
